"ID","From","Genero","age","playBefore","Session","Trial","Stimulus_Number","CrucesColisiones","x_Cursor","y_Cursor","x_start_green","y_start_green","x_start_red","y_start_red","vel_x_green","vel_y_green","vel_x_red","vel_y_red","x_Collision","y_Collision","x_Desap","y_Desap","x_desap_green","y_desap_green","x_desap_red","y_desap_red","Timeout","Score","Cumulative_Score","Error","Distancia","r","Tiempo_respuesta","stimulus","Distancia_signo","Dist_Collision_DissapRed","dd","Distancia.t","Error.t","cut","Inside","distance"
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,11,"20","Cruce",0.555555555555555,0.995481796890174,-1.50135963915653,-1.621974502365,3.34824734061273,0.979930258786296,4.69923840385097,5.18817486441737,-6.99996577796254,-0.0218885210393226,0.848259562768961,0.972112929843681,NA,NA,-0.212425082921982,-0.19893354177475,1.42825174331665,0.973926424980164,0,10.3885621141718,0,0.0244261801981941,0.29363538578622,0.292617671214073,1560,"020",0.29363538578622,0.579995015720888,0.872962353249513,-0.303050973375407,-1.26222245165338,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,12,"22","Cruce",-0.712962962962963,0.509932661514451,0.426116378568393,1.32236524925395,1.60593093949388,-0.152556643739023,-5.78421343791698,-3.94244529507013,-6.77400883334154,1.76431412333825,-0.813357929556674,0.477555543167496,NA,NA,-1.13837611675262,0.25602850317955,-0.226276695728302,0.324648410081863,0,10.1689652510525,0,0.0566713887336638,0.105486620525094,0.0889706738695571,1066,"022",-0.105486620525094,0.60666709690069,0.52076268735744,-0.715659101466516,-0.743080266514547,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,14,"32","Cruce",-0.643518518518518,1.04172457168786,-1.95368652368112,1.7985728964414,-2.98627124170345,-0.836170410472869,4.53937083195156,-5.32861261962506,5.61485970963347,4.18011368758491,-0.980964202548642,0.65672733509317,NA,NA,-0.708600759506226,0.337011903524399,-1.44619393348694,0.310374557971954,0,9.69776170871227,0,0.10731992431717,0.511949667307351,0.500574565575064,1269,"032",0.511949667307351,0.57999909376524,1.0858916448509,-0.0835570986968505,-0.283221018899116,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,15,"28","Cruce",0.324074074074074,-1.03920029420809,2.61006625226579,1.01991031480309,-2.44496858922595,0.797428997975134,-6.10069492380696,-3.43242209622243,5.61312466284713,-4.18244324759312,-0.440281209637689,-0.696300733308124,NA,NA,0.936728417873383,0.0784462988376617,-0.905371844768524,-0.3497554063797,0,8.92661690981094,0,0.181730884580618,0.837746446488125,0.817797648683968,2031,"028",0.837746446488125,0.580002553875698,1.40956430172994,0.251803226217865,0.182682995167623,"[0.8,1.2)",0,0.8
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,0,"3","Colision",1.16203703703704,0.213978902809249,-1.83301137036305,0.731053427803153,2.67107111340137,1.74852986840069,6.89733580974369,-1.19447006141942,-5.71409514479669,-4.04340409509252,0.630322847402556,0.304456977296218,NA,NA,0.0325524732470512,0.407978802919388,1.12554132938385,0.654887855052948,0,9.97107626221001,0,0.00168355709034104,0.539357266959037,0.539354639413666,1251,"13",0.539357266959037,0.606665595679539,0.442416817996043,-0.0576253189345424,-2.74965425992162,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,1,"1","Colision",-0.5,0.759643645421966,1.26196936485647,-1.21637629595538,1.70979985621981,1.597225046652,-5.05399313582647,4.8432585500899,-6.30791851164382,-3.03482520921077,-0.543028183652989,0.513358900505294,NA,NA,-0.105015076696873,0.0936093479394913,0.00365711376070976,0.776375770568848,0,10.2253215835476,0,0.203280344139682,0.250015199872219,0.145549654254478,1616,"11",-0.250015199872219,0.606665219331332,0.503934968278348,-1.07007485232401,0.277336038567078,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,2,"16","Colision",-0.180555555555555,1.11108873388439,1.42788127372771,-0.692906521721185,-3.05121188476282,0.395282466676105,-5.63038901681486,4.15917293693477,6.91107182695862,1.11224376942236,-0.582971946563311,0.792512384326946,NA,NA,-0.0950043275952339,0.432050585746765,-1.18193459510803,0.696117699146271,0,0,0,0.513254169246637,0.513254169246637,0,1424,"116",0.513254169246637,0.606669753393711,1.08395615249265,-0.081123876454247,1.10586660015268,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,3,"8","Colision",-0.402777777777778,-0.789489310300578,1.39327164602178,1.08023963924011,1.81214240309901,-1.56924098292494,-5.24851410808677,-4.6317490926446,-6.42135222790303,2.78679664941753,-0.481197678294929,-0.57395646527582,NA,NA,-0.0263268053531647,-0.172538489103317,0.0753182172775269,-0.815476059913635,0,10.244689597158,0,0.166496529315744,0.229355811091819,0.157743442993354,1526,"18",-0.229355811091819,0.60666436900384,0.478801724770676,-1.01644753908498,0.0989796013801181,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,4,"5","Colision",1.08333333333333,1.22669567087861,-1.31570317657369,-0.161051250720796,3.05962270738888,-0.413153981983011,6.31928847226579,3.01107841217873,-5.93162400282943,3.71696605971293,0.941185563521231,0.914333896485891,NA,NA,0.417587518692017,0.664844691753387,1.43266463279724,0.60635632276535,0,6.89362083604592,0,0.220847355972461,0.343184886853027,0.262682911367104,1260,"15",0.343184886853027,0.580001604697093,0.711936277768403,-0.260991998369731,0.362435298517598,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,5,"12","Colision",-0.25462962962963,0.907620524774567,1.80328261261498,1.98935113941537,-2.80287481377563,1.82552069769187,-6.35217100678571,-2.9410752286453,6.54506978710798,-2.48234999181951,-0.465349889808491,0.938967129184905,NA,NA,0.0851704329252243,1.19385838508606,-1.03259086608887,1.15410816669464,0,7.52992500276111,0,0.213039051955047,0.213039051955047,0,1542,"112",0.213039051955047,0.606669589803447,0.816075880695238,-0.388456596091157,0.325130598669503,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,6,"13","Colision",0.106481481481482,0.0428806360578039,-2.01139961963623,1.0887337130447,-1.70142395192792,-1.685683920036,6.20536037958953,-3.23936761720872,5.33742851000624,4.52900175541725,0.204800515931455,-0.0681832931012687,NA,NA,-0.309359520673752,0.200222223997116,-0.237444266676903,-0.443441212177277,0,8.61376946325279,0,0.148321945676507,0.148330134819013,0.00155862957809543,1400,"113",-0.148330134819013,0.579999097907548,0.595645750691709,-0.818181093728591,-0.00545624792187163,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,7,"4","Colision",-0.203703703703703,0.375828614601156,1.83427772420472,-1.2621635524821,2.17355081910314,0.94184545313455,-5.71733346653721,4.03882384270639,-6.66729813225278,-2.13240137302022,-0.207627085272855,0.180273534198757,NA,NA,0.266093015670776,-0.154372468590736,0.344807654619217,0.356957077980042,0,10.4258539922153,0,0.16198636085806,0.195594433443608,0.109624820593187,1959,"14",0.195594433443608,0.580001048691064,0.548835899977121,-0.406828231381818,0.0762588580042298,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,8,"14","Colision",0.75462962962963,-0.599893933630057,2.79984497672555,-1.96978577479369,-1.74018015575833,-1.70789049972175,-6.18846492520911,3.27152898037854,6.52360544574576,2.53822221017708,0.589678932008014,-0.801382567515645,NA,NA,1.12601518630981,-1.08491468429565,0.0242994576692581,-1.02136147022247,0,7.10060626706694,0,0.260396624845519,0.260396624845519,0,1646,"114",0.260396624845519,0.606666850618745,0.843218266213999,-0.340937548854188,0.509203655861474,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,9,"2","Colision",0.24537037037037,-0.93284191217341,-2.45613193592083,0.197689758132936,1.98231487106902,0.381147231979663,6.34651124456229,-2.95326853209194,-6.08113981500928,-3.46694945886277,-0.189520777148583,-0.857049003328471,NA,NA,-0.715376138687134,-0.612349808216095,0.314343094825745,-0.569787681102753,0,7.85788173440151,0,0.114796599474078,0.441446344668895,0.42625886028412,1418,"12",0.441446344668895,0.579998162693495,0.369547847263522,-0.152351092746889,-0.225604307162753,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,10,"10","Colision",-0.592592592592593,-0.424171389398843,-3.26041055728071,-1.29588716235114,-2.75044797421212,1.42857652383281,6.44045192820437,2.74236740071213,5.01255669561232,-4.88613092060294,-0.960249154350581,-0.31647023352538,NA,NA,-1.49389231204987,-0.543692708015442,-1.37557768821716,0.088381215929985,0,0,0,0.243125594398261,0.38310688636487,0.296075719586524,1616,"110",0.38310688636487,0.580002144107996,0.935828955097876,-0.21856195323184,0.446226377461052,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,12,"9","Colision",-0.277777777777778,0.200106070369943,-2.93046434565751,-1.42620149118333,-3.10209653097117,0.705054001811557,6.06696954070165,3.49168735602122,6.54753965957989,-2.47582802436447,-0.763689509692636,-0.179170292604326,NA,NA,-1.26637887954712,-0.468483090400696,-1.3061957359314,0.0259700790047646,0,9.8174505300607,0,0.0863513832454414,0.616409580330713,0.610331229198609,1009,"19",0.616409580330713,0.579996187549315,1.04305648942979,0.0276888063766726,-0.447119503361177,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,13,"11","Colision",0.666666666666667,-0.382552892080924,2.30965627900306,1.76703003868511,-1.82878286070156,0.684227992163053,-4.87648164210375,-5.02194452321261,6.71114794906919,-1.99009879295085,0.568055692537432,-0.026521576747965,NA,NA,0.990682363510132,0.408714264631271,-0.0135752558708191,0.145953327417374,0,6.4127553470196,0,0.318773571557015,0.369435274055461,0.186723945420019,1453,"111",0.369435274055461,0.606664777874177,0.861422020397597,-0.233073140428324,0.674997232269427,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,14,"15","Colision",-0.416666666666667,0.223227457768787,-3.01950626814252,1.59358938042467,-2.90191609692577,-0.882599781201312,6.23685659852645,-3.17830454321436,5.90760411911955,3.75502510933839,-0.7920574829545,0.45848061499097,NA,NA,-1.30882835388184,0.721824288368225,-1.28154897689819,0.147350341081619,0,9.24612447588286,0,0.0391669213305338,0.443015025632597,0.441280256990655,1443,"115",0.443015025632597,0.580003422391742,0.868204323525387,-0.150715766420144,-0.994338607524252,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",1,15,"7","Colision",-0.532407407407407,-0.562899713791907,-3.27847121383659,-1.72713664617892,1.31851343747853,-1.94941234192908,6.56790088071447,2.42129676436205,-6.30365614296789,3.04366871246252,-0.932792327867141,-0.862387801763898,NA,NA,-1.50200867652893,-1.07223701477051,-0.38647523522377,-1.1261750459671,0,8.4812018185162,0,0.142505133403213,0.500001199367228,0.479263483193116,1390,"17",0.500001199367228,0.606668011286754,0.581872235731616,-0.0973551346455011,-0.0377983800440884,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,0,"17","Cruce",-0.560185185185185,-0.488911274115606,0.606062394834691,-1.31256190969276,1.12619216438797,1.32419198830523,-5.75354092479734,3.98707497128938,-4.90848790962757,-4.99066593162075,-0.626839231907595,-0.458188701559318,NA,NA,-0.950132787227631,-0.234153121709824,-0.201436817646027,-0.0256641916930676,0,10.0621014827367,0,0.0690665456883344,0.0733937218633148,0.0248284247512972,1236,"017",-0.0733937218633148,0.606666849015678,0.585916590126107,-0.655832916235048,-0.602623610350719,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,1,"29","Cruce",0.24074074074074,0.870626304936417,2.21548214412264,-1.91465941613975,-2.06862152415598,-0.252939467260889,-4.13970218407654,5.64472017261724,6.19990721347299,3.24979238480331,0.14563105208437,0.907700670168864,NA,NA,1.08002102375031,-0.36639392375946,-0.368075370788574,0.638432383537292,0,9.99016641416466,0,0.0770350270193629,0.102080171599095,0.0669773547240157,1827,"029",-0.102080171599095,0.579999740591682,0.651591186859044,-0.709927472408539,-0.524910692874011,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,2,"21","Cruce",-0.657407407407407,0.200106070369943,2.59895803529048,1.35480618266739,1.33354772842329,-1.57110975678939,-6.44250126312989,-2.73754953828599,-5.47635290915372,4.35999527687859,-0.622292596274468,-0.0139685864756056,NA,NA,0.807332515716553,0.593504786491394,-0.189400419592857,-0.358614712953568,0,9.30653129116566,0,0.145607422219505,0.216935494247579,0.160808853173673,1637,"021",0.216935494247579,0.553332259251534,0.728834312008488,-0.38453702698042,-0.020007477863514,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,3,"25","Cruce",0.88425925925926,0.482186996635839,1.7783808488906,1.52056741014527,-1.33241411605396,1.79472346655294,-4.76639862369598,-5.12654310037759,5.85038672762719,-3.84356281816802,0.757009715241458,0.422022460064357,NA,NA,0.489182710647583,0.133958786725998,0.249975502490997,0.755133032798767,0,9.56845242509484,0,0.120155159318993,0.140755880564897,0.0733140887048796,1411,"025",-0.140755880564897,0.606668234348005,0.690518227679122,-0.801908980190645,-0.185971710381595,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,4,"31","Cruce",0.476851851851852,0.0521291910173419,0.735114477147858,-1.42492884026327,-2.13347895026534,-1.97510961431222,-4.68372567748066,5.20218355867114,5.22182619026855,4.66181630253976,-0.268541025169426,-0.310175220548021,NA,NA,-0.531722068786621,-0.0178627371788025,-0.721097707748413,-0.714197635650635,0,8.45235749820868,0,0.226156698197337,0.828779239456311,0.797325639631801,1492,"031",0.828779239456311,0.606664374141293,1.42208999455642,0.239307097709257,0.380188865144326,"[0.8,1.2)",0,0.8
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,5,"27","Cruce",2.76851851851852,-1.00220607436994,2.71481184576972,1.98063157795182,-1.61890227341444,-0.905832190909487,-3.67093730644859,-5.96021973522151,6.99508730468761,-0.262209076498465,0.879343192545425,-0.999478289658939,NA,NA,1.70792949199677,0.345829904079437,0.299749195575714,-0.97775399684906,0,0,0,0.0680940755763638,1.88917729529946,1.88794969476053,1453,"027",1.88917729529946,0.580000988121068,2.46889041352559,1.37289837879784,-0.616249649268001,"[1.6,2)",0,1.6
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,6,"26","Cruce",1.77777777777778,-0.128217630693641,0.324465218461921,1.63875317597683,-3.03449501809839,0.925327400021751,-4.22749232276027,-5.57927492251484,6.8685932687127,-1.34997278083469,-0.581425993558137,0.443194264009363,NA,NA,-0.835075914859772,0.108436949551105,-1.15054190158844,0.555049538612366,0,9.71373606228669,0,0.105708860439544,2.42741714340442,2.42511435295704,1104,"026",2.42741714340442,0.580003895874562,3.00697691531128,1.83009071339058,-0.2954428615384,"[2.4,2.8)",0,2.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,7,"19","Cruce",-0.986111111111111,-1.55249509446243,-2.30217935307196,1.52210420590521,2.5802361902894,0.952518200736277,5.70447545663123,-4.05696435339183,-5.6844978821281,-4.08490928027553,0.550058375243652,-0.506377970790699,NA,NA,-0.759252309799194,0.424790412187576,1.04271376132965,-0.152353018522263,0,10.2457384303411,0,0.0469495660382403,1.85854182822089,1.85794872520624,1522,"019",1.85854182822089,0.606665473113653,2.46506149940571,1.34741734889974,-0.873673597107393,"[1.6,2)",0,1.6
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,8,"23","Cruce",-1.81944444444444,0.352707227202313,-1.97848802692823,-1.16304064917862,1.37176923339284,-1.7545235510787,5.93136757317999,3.71737524495831,-5.82189978499102,3.8865772722952,-0.707480689818232,-0.3664602395447,NA,NA,-0.351600080728531,-0.143417835235596,-0.225094273686409,-0.688489198684692,0,10.4105977355345,0,0.0193318574890889,1.32426026023201,1.32411914725064,1692,"023",1.32426026023201,0.579999400855976,1.9042170213177,0.798012997740315,-1.38968578001707,"[1.2,1.6)",0,1.2
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,9,"18","Cruce",0.185185185185185,-1.18255289608092,2.40648528644422,-0.226634403650628,2.66851288979541,1.78487097545539,-6.92305960328117,1.03501001416237,-4.88751305135205,-5.01120905299943,0.92297251431254,-0.00484654347297697,NA,NA,0.507589995861053,0.057253934442997,1.32794046401978,0.410369604825974,0,7.71826464256397,0,0.29412462022863,1.38972025817932,1.35823897152502,1260,"018",1.38972025817932,0.580003008697629,1.96043151402945,0.870717507687613,0.609909195712663,"[1.2,1.6)",0,1.2
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,10,"24","Cruce",0.12962962962963,1.30993266551445,-2.34303784200961,-1.03443097286775,2.66237602230832,-1.49890190575952,6.4904958923438,2.62172902327228,-4.9284645708089,4.97093924467816,0.902210104162288,0.276433538768396,NA,NA,-0.56278920173645,-0.315328419208527,1.31057250499725,-0.135444894433022,0,8.95550450979453,0,0.179031039479372,1.2903491909611,1.27786889840738,1419,"024",1.2903491909611,0.580003184605179,1.86647860038128,0.75109424863572,0.168727529007537,"[1.2,1.6)",0,1.2
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,11,"20","Cruce",-1.65740740740741,0.967736132011561,-1.50135963915653,-1.621974502365,3.34824734061273,0.979930258786296,4.69923840385097,5.18817486441737,-6.99996577796254,-0.0218885210393226,0.848259562768961,0.972112929843681,NA,NA,-0.212425082921982,-0.19893354177475,1.42825174331665,0.973926424980164,0,10.4486857698888,0,0.00345896875656519,2.50567079278027,2.50566840530171,1474,"020",2.50567079278027,0.579995015720888,3.08566536004379,1.90892187799461,-2.22202161963361,"[2.4,2.8)",0,2.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,12,"22","Cruce",-2.71759259259259,1.30530838803468,0.426116378568393,1.32236524925395,1.60593093949388,-0.152556643739023,-5.78421343791698,-3.94244529507013,-6.77400883334154,1.76431412333825,-0.813357929556674,0.477555543167496,NA,NA,-1.13837611675262,0.25602850317955,-0.226276695728302,0.324648410081863,0,7.42559343827596,0,0.32107854134361,2.0763632688172,2.05138806528212,1253,"022",2.0763632688172,0.60666709690069,2.67737724094442,1.530362118017,0.682120354900131,"[2,2.4)",0,2
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,13,"30","Cruce",2.04166666666667,0.815134975179191,-3.04790195478492,1.56787227336325,-2.49277892978582,-1.55102607475632,5.64718912850996,-4.13633351494278,6.35172030991646,2.94204845381491,-0.22430739052994,-0.500294484108138,NA,NA,-1.4989640712738,0.433336347341537,-0.750593245029449,-0.744063138961792,0,8.29006552067073,0,0.241240894324817,2.6201131827173,2.60898369507254,2192,"030",2.6201131827173,0.579999963565032,3.19809539782759,1.98701848642629,0.441320518352755,"[2.4,2.8)",0,2.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,14,"32","Cruce",-0.337962962962963,1.22669567087861,-1.95368652368112,1.7985728964414,-2.98627124170345,-0.836170410472869,4.53937083195156,-5.32861261962506,5.61485970963347,4.18011368758491,-0.980964202548642,0.65672733509317,NA,NA,-0.708600759506226,0.337011903524399,-1.44619393348694,0.310374557971954,0,10.0247695435199,0,0.0732438578165719,0.859252290021242,0.8561248946263,1413,"032",0.859252290021242,0.57999909376524,1.43799174753787,0.27859629051113,-0.555779181887536,"[0.8,1.2)",0,0.8
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,15,"28","Cruce",0.953703703703704,-1.67735058641618,2.61006625226579,1.01991031480309,-2.44496858922595,0.797428997975134,-6.10069492380696,-3.43242209622243,5.61312466284713,-4.18244324759312,-0.440281209637689,-0.696300733308124,NA,NA,0.959969162940979,0.0915221944451332,-0.92675518989563,-0.333822280168533,0,10.2510102726284,0,0.0462165428599234,1.70459753399644,1.70397088709662,1220,"028",1.70459753399644,0.606669236453007,2.31110232577562,1.19681934827345,-0.889770434833299,"[1.6,2)",0,1.6
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,0,"3","Colision",0.796296296296296,0.0660020234566481,-1.83301137036305,0.731053427803153,2.67107111340137,1.74852986840069,6.89733580974369,-1.19447006141942,-5.71409514479669,-4.04340409509252,0.630322847402556,0.304456977296218,NA,NA,0.0851036086678505,0.398878067731857,1.08200538158417,0.624080955982208,0,7.86892849050007,0,0.206636529912752,0.290530464406599,0.204228536825613,1170,"13",0.290530464406599,0.55333226856545,0.626962340451882,-0.306437969007298,0.293754505369824,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,1,"1","Colision",-0.847222222222222,0.815134975179191,1.26196936485647,-1.21637629595538,1.70979985621981,1.597225046652,-5.05399313582647,4.8432585500899,-6.30791851164382,-3.03482520921077,-0.543028183652989,0.513358900505294,NA,NA,-0.124268382787704,0.112059861421585,-0.0203730519860983,0.764814555644989,0,9.0367661958543,0,0.00745237822145447,0.428488987427502,0.428424175794843,1429,"11",0.428488987427502,0.579998563066727,0.828378956119881,-0.166678088339491,-1.81729970525551,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,2,"16","Colision",-0.305555555555555,1.23131994835838,1.42788127372771,-0.692906521721185,-3.05121188476282,0.395282466676105,-5.63038901681486,4.15917293693477,6.91107182695862,1.11224376942236,-0.582971946563311,0.792512384326946,NA,NA,-0.0950043275952339,0.432050585746765,-1.18193459510803,0.696117699146271,0,0,0,0.517784237760256,0.519145386429438,0.0375688085784115,1412,"116",0.519145386429438,0.606669753393711,1.02687957839691,-0.0770695659718279,1.11485037869273,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,3,"8","Colision",-1.11574074074074,-0.673882373306358,1.39327164602178,1.08023963924011,1.81214240309901,-1.56924098292494,-5.24851410808677,-4.6317490926446,-6.42135222790303,2.78679664941753,-0.481197678294929,-0.57395646527582,NA,NA,-0.0463211461901665,-0.190183252096176,0.0508559197187424,-0.804859697818756,0,0,0,0.344949264167543,0.642362892136397,0.54188568014306,2076,"18",0.642362892136397,0.579997701683438,1.17392624458764,0.0487210915146063,0.742547699731673,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,4,"5","Colision",1.09259259259259,1.20819856095954,-1.31570317657369,-0.161051250720796,3.05962270738888,-0.413153981983011,6.31928847226579,3.01107841217873,-5.93162400282943,3.71696605971293,0.941185563521231,0.914333896485891,NA,NA,0.417587518692017,0.664844691753387,1.43266463279724,0.60635632276535,0,7.07484450410835,0,0.200170544369266,0.330576057025347,0.263082273529285,1314,"15",0.330576057025347,0.580001604697093,0.69127640796106,-0.272299410970808,0.259737702957971,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,5,"12","Colision",-0.324074074074074,0.533054048913295,1.80328261261498,1.98935113941537,-2.80287481377563,1.82552069769187,-6.35217100678571,-2.9410752286453,6.54506978710798,-2.48234999181951,-0.465349889808491,0.938967129184905,NA,NA,0.0851704329252243,1.19385838508606,-1.03259086608887,1.15410816669464,0,0,0,0.427704691720063,0.42979563148898,0.0423436125957289,1340,"112",0.42979563148898,0.606669589803447,0.942180588730262,-0.165039040128569,0.934495470258707,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,6,"13","Colision",0.583333333333333,-0.0681020234566469,-2.01139961963623,1.0887337130447,-1.70142395192792,-1.685683920036,6.20536037958953,-3.23936761720872,5.33742851000624,4.52900175541725,0.204800515931455,-0.0681832931012687,NA,NA,-0.309359520673752,0.200222223997116,-0.237444266676903,-0.443441212177277,0,0,0,0.175246625060818,0.378532826126029,0.335523055630685,1311,"113",0.378532826126029,0.579999097907548,0.902527215804611,-0.223117510664742,0.149898254651964,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,7,"4","Colision",-0.212962962962963,0.292591619965319,1.83427772420472,-1.2621635524821,2.17355081910314,0.94184545313455,-5.71733346653721,4.03882384270639,-6.66729813225278,-2.13240137302022,-0.207627085272855,0.180273534198757,NA,NA,0.287873327732086,-0.169758468866348,0.370206892490387,0.365080505609512,0,9.90441184786324,0,0.0886915843009825,0.11244475968665,0.0691203794489744,1543,"14",0.11244475968665,0.606667720040968,0.587657824632173,-0.501397237843138,-0.428880324892344,"[0,0.4)",1,0
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,9,"2","Colision",0.0370370370370372,-1.18717717356069,-2.45613193592083,0.197689758132936,1.98231487106902,0.381147231979663,6.34651124456229,-2.95326853209194,-6.08113981500928,-3.46694945886277,-0.189520777148583,-0.857049003328471,NA,NA,-0.739553332328796,-0.601099252700806,0.337509334087372,-0.556580245494843,0,6.51622526352095,0,0.203728676748131,0.400391123714601,0.344684896999994,1238,"12",0.400391123714601,0.606664827218017,0.698524220754576,-0.199147079892143,0.281118124611244,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,10,"10","Colision",-0.263888888888889,-0.0634777459768779,-3.26041055728071,-1.29588716235114,-2.75044797421212,1.42857652383281,6.44045192820437,2.74236740071213,5.01255669561232,-4.88613092060294,-0.960249154350581,-0.31647023352538,NA,NA,-1.49389231204987,-0.543692708015442,-1.37557768821716,0.088381215929985,0,8.65511356757634,0,0.0401198943513014,0.740893256866235,0.73980619904614,1211,"110",0.740893256866235,0.580002144107996,1.12201298159307,0.147037748547574,-0.979865466258617,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,11,"6","Colision",-0.236111111111111,-0.697003760705202,2.38782951803986,0.780310230344131,2.73082166729146,-1.35135008128721,-5.75336633545711,-3.98732690032167,-6.71374435336161,1.98132197224607,0.333055826805174,-0.643735091199325,NA,NA,0.831681251525879,-0.298167079687119,0.914917230606079,-0.815450847148895,0,5.6436540767955,0,0.280426230180623,0.571654226231142,0.498146247395893,1460,"16",0.571654226231142,0.606670416350173,1.15710671751711,-0.0187947560523755,0.579520545324243,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,12,"9","Colision",-0.453703703703703,0.195481792890174,-2.93046434565751,-1.42620149118333,-3.10209653097117,0.705054001811557,6.06696954070165,3.49168735602122,6.54753965957989,-2.47582802436447,-0.763689509692636,-0.179170292604326,NA,NA,-1.26637887954712,-0.468483090400696,-1.3061957359314,0.0259700790047646,0,10.436383584209,0,0.170108528861811,0.486266783854281,0.455541955793818,1037,"19",0.486266783854281,0.579996187549315,0.869181733676035,-0.110765070824763,0.121344401932221,"[0.4,0.8)",0,0.4
"_10-09-2023_112023000","TyssaNuevos","Male",18,"NO",2,13,"11","Colision",0.458333333333333,-0.216078902809248,2.30965627900306,1.76703003868511,-1.82878286070156,0.684227992163053,-4.87648164210375,-5.02194452321261,6.71114794906919,-1.99009879295085,0.568055692537432,-0.026521576747965,NA,NA,0.972105264663696,0.389583051204681,0.011991024017334,0.138372004032135,0,9.25819099465198,0,0.0533796785411658,0.219022775009397,0.212418421733283,1345,"111",0.219022775009397,0.579998110823518,0.569962193874486,-0.381492555378802,-0.784746205082844,"[0,0.4)",1,0
